feature,weight
captain,0.13727633629295388
astard,0.13589254842294946
dungeon,0.13541773314718686
glove,0.13311979311732403
whale,0.13302213236859692
hulls,0.13295702699366529
lordship,0.1319617355523538
incest,0.1315882910196951
patchface,0.13038664272591793
loyal,0.12918997052881939
celtigars,0.12831886509699403
porridge,0.12793217080127528
caron,0.12753716040943824
liege,0.12682472447623316
sweetsister,0.12669240476889468
sailed,0.12663253169815492
brightwater,0.12604139076239429
fingertips,0.12535616507629091
traitor,0.12468090865393636
borrell,0.12447710753336876
future,0.12441466089087576
cortnay,0.12410309507423484
robett,0.12310539681083919
patches,0.12235856300566395
jetty,0.12216341480489561
speaks,0.12209495164697001
velaryons,0.12130298288072942
priestess,0.12007834202844614
nightsong,0.11964508516851485
burning,0.11939240017535621
surface,0.11899281167413933
waves,0.1184995189317688
nightfire,0.11844780279631598
driftmark,0.11787152551305424
garth,0.11758106754745794
seals,0.11711679714928358
port,0.1168543194500823
flipped,0.11684416907040834
wex,0.11650586729971274
proprietor,0.11603303894748682
seal,0.11598423326601363
sacrifice,0.11596320899270492
shoals,0.11536605311288937
rainwood,0.11531546819223154
vengeance,0.11498993809453603
starboard,0.11494616937183366
cafferen,0.11478420654465897
gaolers,0.114560971998083
fish,0.11407008150894263
terrors,0.11404134396012143
rocks,0.1137941097409142
lie,0.11351668025763142
daena,0.11325261558262384
offers,0.11298533677384633
ape,0.11268257633548528
lordly,0.1123069071527588
queens,0.11171760439996031
spitfires,0.11098930348022329
sloe,0.1109239714602753
spire,0.11084212963157505
hull,0.11078343888459061
burn,0.11043652431867458
demon,0.10988465291528479
grandison,0.10977695725842965
thirst,0.10971378015512878
murdered,0.10915604832547632
rightful,0.10880941518603571
stag,0.10850419712135285
oltons,0.10842179354371632
chooses,0.10829179853088107
vision,0.10819951129229399
shaped,0.10819744086147608
whitecaps,0.1079920786770481
tasting,0.10743627921780659
defend,0.10740310532639664
protects,0.10731391225302542
faithful,0.10720285914428257
merry,0.10711817351885872
boat,0.10698545038297674
false,0.10681753665147631
honest,0.10670974561852802
cortnays,0.10657395697025064
sailors,0.10647732663138845
morrigen,0.1064215516054464
seamen,0.10622919603523737
read,0.10582277419744641
triston,0.10555122476385984
leech,0.10326432005380985
guyard,0.10256997143973952
shift,0.10242307464811685
peach,0.10228935922065172
ruby,0.10197660764184421
galley,0.10192908363583034
sunderland,0.10189099969077393
mogat,0.10188922374575869
strand,0.10183125995605073
keepers,0.10179972032093836
vile,0.101748955370942
haggard,0.10174173051193587
gulls,0.10134956403695543
canvas,0.10118001527102317
sets,0.10111219255631154
admiral,0.10106414650371982
claw,0.10074962781463642
ite,0.10060810053470547
wynafryd,0.10034844257503697
hart,0.099987982140976872
sceptre,0.099969596643541714
smuggle,0.099926108263674734
kingslander,0.099801201304642428
figurehead,0.099722840943871793
resting,0.099642031946723553
throne,0.099296986634572426
florents,0.099279673366773402
gerald,0.09915473905674084
wargs,0.099122477835336814
oarmasters,0.099011836206275114
nissa,0.098994085306518043
terms,0.098898220964320716
unseen,0.098652187363478361
cell,0.09859243106891355
cause,0.098481419786646915
evil,0.098420528498519552
davoss,0.098324266156077825
arches,0.098227121113637239
fronds,0.09819946388787934
bars,0.098184653226959323
sneaking,0.098145083163400662
furnished,0.098030270233030098
tommen,0.098014029897712462
justice,0.098012472811485077
pleas,0.097925783396697677
catches,0.097831959357892392
thwart,0.097499631446662516
dyed,0.097369300486517027
oarmaster,0.097284273354130979
aye,0.09716334437133535
allegiance,0.097095275894196642
nod,0.09708839578694875
justly,0.097068897710263474
rhaegar,0.09696219345902389
confined,0.096955959930258823
eastwatch,0.096728392297950536
rogue,0.096248597576589393
maimed,0.095860071498105839
serves,0.095719791827506104
afloat,0.095290539615903197
narrow,0.095068535252562231
steered,0.09493085280432409
errol,0.094899969610680854
draw,0.094864799433965571
cough,0.094719043816096971
beer,0.094678409049992196
pyromancers,0.094491769863998057
runners,0.094437165000293963
cogs,0.094370404856173623
allards,0.094060302640425794
boarders,0.094060302640425794
swoosh,0.094060302640425794
power,0.093462336849691102
proposal,0.093456643597627384
current,0.092834387552024014
fires,0.092543290855328891
aelor,0.092517883989351554
fathered,0.092491506856163364
gunwale,0.092228314789627591
crews,0.092019935155344387
stool,0.091924623526088683
slew,0.091837964623751864
pact,0.091381412752155861
traitors,0.091380243888961862
parley,0.091281221907621612
seller,0.091180274073285869
salt,0.091162966912756854
guncer,0.090298900324339793
keys,0.090276387361688165
envoy,0.090223705188825915
bryce,0.090135667580524215
jenna,0.089569252096780849
sailor,0.089564929726600309
grinding,0.089435134158654284
summerhall,0.089234677695609235
ribbon,0.089217150138883775
northmen,0.088763494023010731
stanniss,0.088745968331586322
fever,0.088480005563613268
chain,0.088353644032926698
hubard,0.088235255603826612
rambtons,0.088235255603826612
eel,0.088059966907231113
reading,0.087939712152051985
leeches,0.087892521961953074
lichen,0.087722913995696816
learned,0.087602785511975118
glover,0.087413785268587132
entrails,0.087371189394207294
edrick,0.087073552652266434
rigging,0.086865822923166663
peddler,0.086792443953696286
aegons,0.0863991054437169
torches,0.086261926752638621
duty,0.086119228815964122
delena,0.08604185596493924
deck,0.085997221703329921
lannisters,0.085879416201342429
monts,0.085824253598396183
stepstones,0.085793601535087971
handiwork,0.085720676501611831
marked,0.085690445249515107
aboard,0.085503557105761546
guts,0.085403145626119142
privy,0.085325711930639619
gower,0.085299980752331986
debris,0.085120028533896649
mast,0.084924323539173008
richly,0.084764205566821432
weathered,0.084721597608364951
cousin,0.084559484456643921
nigh,0.084323662590393256
rocking,0.084009426194905562
gaoler,0.083801876598958366
casso,0.083795063437866052
pardoned,0.083679465217736004
dragonsbane,0.083247035092980023
remain,0.083147642247076339
locals,0.083080988726321831
seawater,0.083062512645682429
warrior,0.082953921125035704
seahorse,0.08292321481158399
dungeons,0.082853395038771094
tridents,0.08271210378463334
granddaughter,0.082686213579878459
feeble,0.082520895474579734
elly,0.082205016992612859
gella,0.082205016992612859
littlesister,0.082205016992612859
orrell,0.082205016992612859
piracy,0.082205016992612859
reakwater,0.082205016992612859
sistermen,0.082205016992612859
notable,0.082185609513619501
seabirds,0.082143699063129211
coves,0.081870432146836425
fortified,0.081842245556353194
woodsmoke,0.081842245556353194
eggar,0.081713325449802393
standard,0.081712932878469868
sign,0.081508752621265348
hollows,0.081403325451232592
courteously,0.08127489135763416
dockside,0.081168181907830039
peel,0.081099233250365485
teaching,0.080670028676508632
foundered,0.080185229659228183
planks,0.079977333451682273
smirking,0.07985573070315502
mummer,0.079843630253781717
flame,0.079536837785853867
worshiped,0.079409495642809413
righteous,0.079349928284926999
oarsman,0.079086985762783529
harbors,0.079034535657125426
blurred,0.078949714684359212
warden,0.078828629862972954
courageous,0.07874290996669478
warship,0.078650154929502739
gloom,0.078498926143985501
mages,0.07848825674160638
gusting,0.078422035292726927
rammed,0.078417569721626695
uhoris,0.078187006911438192
riverman,0.078050154362660329
shattering,0.077879262931322954
gargoyles,0.077857309889630133
stands,0.077849981315744499
bended,0.077414752016568777
striped,0.077409277345721339
repent,0.0773066329731463
swam,0.07726530775804244
khorane,0.077225795478219533
sire,0.077182707930488356
kingdom,0.077127225837869282
deliver,0.077083433012321873
abandoned,0.077024138847198526
steeply,0.07702006525701563
laws,0.076921757980653163
gain,0.076833235096604446
courtesy,0.07678360000915542
colonnade,0.076768477968752497
trophies,0.076505322346319488
sconce,0.076485793252758852
godly,0.076268889302059051
gristle,0.076029089519961457
bethas,0.075887259918470035
imrys,0.075887259918470035
missiles,0.075887259918470035
spars,0.075887259918470035
cunningly,0.075824117934714663
badge,0.075794075508927583
mute,0.075439017907403677
hounded,0.075304780742405875
aflame,0.075218190658594919
saffron,0.075033906055724076
murk,0.07482684230633864
swimmer,0.074600893985333663
